248689603	68.089	-5.039	258.212
262502399	74.045	2.934	367.101
66814605	239.909	-29.633	251.705
332635310	137.105	-15.145	269.23
7144533	4.319	-43.853	303.032
140069652	330.402	-53.094	214.028
98993377	181.306	-28.717	270.772
88704042	167.658	42.426	295.698
364423010	119.614	-65.006	294.937
287870438	128.065	-76.929	242.825
377388864	150.409	55.585	378.599
397558463	183.305	10.822	302.089
178645961	124.813	-5.62	249.411
58596146	202.127	-27.392	231.744
408586952	34.116	12.38	332.904
144046368	336.853	-49.366	246.857
441592534	113.961	73.276	351.189
303676180	75.585	13.91	267.609
42073674	25.152	-36.484	294.386
250419029	31.893	-0.617	219.494
345259916	222.671	22.908	277.104
308565309	75.406	24.637	312.109
452501166	140.525	-73.543	317.871
367915927	355.265	74.402	461.315
393385130	94.131	-40.532	379.419
1043986	154.236	25.861	295.781
279209741	25.407	66.91	270.065
315756675	311.263	79.239	287.446
73835184	263.522	-59.776	260.902
258868211	1.478	18.235	296.005
279249351	103.972	-56.942	230.288
420132498	291.021	71.993	343.275
17617323	244.524	34.483	264.792
393100827	233.709	6.804	329.894
370101728	69.992	-71.506	264.411
259719464	322.7	-62.168	202.391
311556725	158.461	49.186	303.429
140898575	76.649	-77.567	217.071
54018090	23.86	-13.381	211.262
279696912	86.073	-10.017	205.404
171648677	158.98	18.046	372.734
80132574	105.21	-22.384	331.526
385593450	58.037	29.612	358.923
275260654	11.269	75.938	246.406
281909755	175.531	4.747	253.875
31716749	136.662	-43.492	235.671
289511011	200.3	61.085	450.899
53938218	328.424	-28.671	254.217
296013024	304.227	50.279	346.766
126319262	134.708	25.405	287.987
59272933	85.393	15.214	285.284
290305042	328.688	-73.438	215.128
372315670	315.024	-69.579	198.129
320952706	324.837	-37.141	354.019
95320727	295.624	1.587	293.733
319482278	329.787	3.198	376.98
79390706	229.221	-8.286	379.205
468809479	91.531	67.64	359.751
214083934	260.331	-51.123	320.652
430314524	68.033	21.632	234.039
420031394	35.504	4.747	340.591
281305160	70.709	66.736	386.025
234306483	34.891	-67.698	303.962
371591108	173.812	12.672	360.942
385590511	58.047	25.163	216.013
94920145	113.71	24.954	271.893
79105432	227.052	-7.913	317.108
88229378	102.582	60.929	385.27
142276979	192.205	61.378	267.413
144294818	169.502	35.445	345.276
374219450	34.205	64.953	337.452
161265414	341.533	-48.979	177.844
159314100	231.122	81.895	275.449
393454333	94.829	-37.463	376.649
302452347	47.185	15.335	354.301
146725387	44.746	-43.748	207.117
399732990	21.334	1.461	229.3
217856007	346.38	14.452	245.752
85247709	75.073	25.136	330.785
98524451	244.785	-28.294	295.68
184269804	127.05	-36.723	377.184
355276484	108.871	-48.23	259.738
252909848	104.657	51.867	294.85
85213581	311.908	12.986	253.101
230072155	243.709	70.93	329.148
54071627	23.971	-17.532	200.255
178776121	65.834	-25.395	337.957
216466217	245.643	-53.904	366.854
417931249	186.271	60.697	277.0
9390651	167.408	41.914	354.848
287152045	253.692	62.1	224.173
312833264	182.749	22.862	318.249
387671038	298.562	1.943	477.941
149732624	245.775	17.469	361.836
451248828	170.959	-56.695	347.656
147644223	185.367	61.747	372.862
122574949	39.948	-33.9	301.063
384387706	249.325	-83.547	326.402
38510324	62.531	-61.599	218.733
138761740	164.068	27.74	413.805
11637943	21.205	-27.839	314.231
101622280	302.451	-51.718	345.892
165199850	56.189	-38.818	238.49
445050085	130.176	55.668	301.282
352316369	300.467	-69.188	324.985
169108295	126.896	-5.149	214.537
261643880	351.078	-72.165	175.035
280793604	359.398	-65.776	314.129
49454591	174.496	-1.599	297.267
470680809	302.15	85.124	245.385
250205478	320.474	-4.174	311.352
76399157	228.043	-30.886	310.98
148674137	171.382	42.633	316.461
20066082	137.207	-10.758	222.181
32104499	289.984	-30.469	415.368
134352603	292.193	11.027	276.297
404516439	334.855	12.46	315.485
455768921	359.788	41.202	343.552
422279310	163.365	-15.821	385.546
302767887	170.371	58.484	291.084
34507428	82.75	-10.081	223.96
168942250	126.139	-1.148	207.619
60170707	95.406	-18.167	324.183
73924781	263.549	-54.896	234.053
120495825	285.415	41.49	233.651
303435981	50.636	17.725	440.174
3802280	169.272	21.296	409.754
464775503	61.128	0.246	343.917
206361964	356.837	-48.276	208.702
10201594	186.191	38.319	366.748
368282991	318.841	28.144	416.343
139470481	35.497	-29.352	284.559
282854588	127.979	50.617	288.318
284620820	109.152	1.879	256.144
166090806	215.62	60.966	271.226
167460086	17.884	-12.843	259.765
198357824	256.467	58.928	381.749
154383461	215.623	55.87	329.961
4069456	80.168	-5.786	401.56
85095616	111.63	60.545	455.067
192826848	82.627	-37.203	327.706
139757119	323.712	-49.793	292.01
89712532	127.788	-54.088	350.359
333048497	99.677	-13.251	322.101
345291554	221.049	18.462	282.612
355011043	76.948	69.529	424.878
397354131	70.715	18.72	224.007
251880902	9.991	-33.961	176.739
421999162	340.961	3.887	270.395
455681786	332.838	47.148	254.54
237920961	57.005	-64.837	267.906
207402722	242.697	59.675	310.803
44791577	61.836	-27.426	350.855
313109959	211.238	74.574	345.03
135268632	244.061	19.525	305.012
323296273	52.71	-37.372	257.401
27446021	216.204	41.275	341.125
159838529	236.09	52.984	263.238
103512570	68.066	77.624	273.98
252872174	100.204	51.978	269.555
461639857	22.255	86.933	427.783
126943612	317.05	28.623	403.79
395524388	27.486	76.992	291.959
408374376	356.576	9.785	292.429
386583423	107.271	15.422	309.295
359119757	193.784	27.766	299.953
408006047	3.519	-11.312	318.199
156016304	9.018	-49.128	318.818
159344473	235.374	83.289	337.503
106760549	160.901	-39.058	226.648
122522167	38.549	-33.117	248.035
284987730	295.779	24.598	205.212
356657973	165.422	20.832	396.709
115071316	202.078	-0.84	282.033
93243413	85.97	-21.28	218.403
457109572	133.948	61.167	447.23
24921603	27.564	-6.704	217.719
43650034	76.198	-11.699	227.549
453531071	153.977	-77.868	454.074
229790429	284.205	68.292	295.242
469934028	351.175	-52.702	251.276
362066337	258.684	42.204	296.88
294603115	302.179	50.586	284.907
269053016	177.424	-54.037	406.607
332166162	179.315	-48.744	351.743
393225887	144.482	-36.926	278.153
38698692	66.288	-64.08	281.588
392705273	327.129	-78.433	397.846
33524788	26.91	-26.75	405.982
67392954	154.733	32.389	802.564
234847199	97.984	1.918	409.378
170632973	66.349	-35.676	275.722
446426445	214.935	4.006	357.605
336981584	31.028	8.656	432.077
308015479	149.816	27.523	322.855
207468713	246.073	55.332	215.846
323193003	332.683	71.128	296.999
311426801	264.232	19.922	379.839
270419305	206.759	-17.827	373.254
198107724	209.229	44.283	291.287
46150738	233.77	-3.322	433.886
346630628	294.064	-81.247	436.936
355720666	285.861	17.067	265.705
316806062	355.285	-32.071	220.562
243230161	203.555	-47.244	388.195
273984891	30.197	-80.533	408.381
420687342	211.18	4.779	405.239
117162940	129.535	26.049	312.196
416534903	164.59	59.282	324.769
367259863	77.77	30.302	439.945
236343611	242.849	28.439	298.438
29832209	66.441	-69.994	287.791
444981082	111.325	56.569	307.789
72731504	222.906	15.318	360.442
408819542	38.515	12.181	267.555
443543395	99.266	-12.738	371.974
101833439	261.177	38.036	322.57
448890959	214.27	-66.316	233.099
332204965	120.522	-12.805	365.262
59708942	93.701	-19.729	436.19
264307978	321.745	81.742	323.347
109923064	113.682	-26.039	350.717
387348335	316.996	5.652	337.544
43787205	77.509	-7.072	447.914
305042406	322.049	10.611	431.265
165895758	204.933	-37.191	340.437
156850483	148.452	14.739	332.227
257460434	30.203	-12.875	371.418
293367726	356.968	4.175	324.784
460456447	235.109	6.368	417.821
197117103	96.129	38.569	273.222
72518411	207.463	14.884	338.003
382467980	290.707	-66.152	431.429
233736604	277.95	61.779	351.519
138667606	0.243	-4.933	428.561
441315742	308.601	-33.768	448.934
173464265	347.911	47.099	255.832
114178837	295.307	-32.873	323.406
252724461	347.589	49.018	288.815
27306756	127.037	47.302	320.117
354727809	289.407	19.161	352.611
161070	223.818	-29.529	380.755
54285125	118.426	-12.265	309.916
345518694	355.863	58.08	235.759
376865732	181.735	5.803	421.628
320997982	175.121	-64.464	324.942
205407439	304.232	-10.982	421.099
308983576	150.906	-29.043	326.74
28346317	224.704	37.234	407.198
111269580	30.942	-40.469	373.481
321840734	318.344	11.212	328.984
301481148	53.804	-0.739	394.981
308997350	89.216	35.733	440.585
410389503	72.639	-85.375	324.053
219762237	262.435	63.853	291.064
152025971	169.396	-38.381	364.545
450335187	192.833	28.858	483.347
219027753	197.161	29.383	418.912
364589559	85.887	-76.768	401.013
269282550	325.116	-2.018	386.633
296079775	272.226	21.995	440.447
287806686	301.002	18.732	420.149
156372015	167.907	42.818	402.52
136842674	22.796	-9.312	316.767
188591426	240.557	34.444	443.345
171649358	159.171	21.603	421.369
418038409	229.107	16.794	332.018
189442696	142.997	-28.227	359.955
441332688	309.316	-34.158	319.079
251845125	6.931	-32.387	435.746
72600876	151.868	-37.504	377.265
43472394	74.649	-9.334	300.315
243474898	205.744	-42.182	239.959
89040100	338.545	-43.068	385.486
444719849	24.926	65.161	359.417
416353983	81.531	61.241	403.607
36733379	154.751	-11.185	283.604
93095729	174.546	-51.575	437.259
438406511	97.265	17.745	265.272
273650690	3.769	-68.53	383.788
114390321	295.969	-35.253	370.847
273945912	30.238	-78.87	180.09
234522993	15.329	-60.86	180.484
154012877	206.33	68.999	306.4
352370090	297.301	57.409	317.451
150185581	93.483	-65.523	410.447
455277613	146.845	2.315	279.884
12547811	52.088	-6.531	321.693
441663519	211.215	58.868	303.363
401497601	14.812	83.103	305.058
348901198	148.644	-12.952	217.351
296858769	236.133	11.266	284.402
252478806	155.424	48.042	312.239
126234175	121.178	24.33	382.523
14111296	59.12	22.674	322.707
264629142	82.197	4.796	478.276
155257326	359.691	31.939	427.658
102029895	15.683	-47.288	271.308
273396009	340.647	-73.242	285.064
229651583	161.538	25.761	384.441
405305758	2.906	10.328	407.792
456806244	332.711	15.708	311.937
71520610	122.044	71.924	331.295
26776835	25.421	27.678	490.921
180627936	199.047	35.886	376.856
56143189	113.161	-12.879	477.598
340781051	65.972	-34.757	351.222
33359422	150.494	-10.405	499.444
445918502	56.165	10.178	390.632
260155262	63.885	41.94	530.122
72798054	152.457	-36.754	366.731
297025847	187.017	-15.652	422.9
248039969	325.179	28.756	249.576
166841803	40.277	-51.441	349.252
97469225	24.042	-29.392	394.742
203361362	204.557	-23.689	352.372
56383923	119.303	-14.591	316.067
60912947	334.478	-32.479	407.133
105483519	143.786	43.673	428.524
149417907	140.294	25.163	261.222
148962967	190.014	68.802	357.262
337656919	139.032	14.126	361.499
453348620	102.728	49.067	336.816
261462443	334.707	-68.313	219.045
12377591	0.972	-28.394	234.632
45992056	150.025	-36.043	285.707
158075492	220.343	29.059	317.974
51643802	189.81	-5.548	532.381
386532381	107.001	15.529	268.768
254700450	236.679	-43.236	345.56
141764129	121.023	83.919	364.597
81258381	91.996	27.428	348.183
420980965	82.264	-19.143	349.941
39124944	151.84	38.293	372.201
66695166	199.167	-5.574	331.309
220594926	117.585	11.6	426.68
283786963	134.843	7.415	294.21
62740103	116.058	20.201	260.889
366273755	111.247	46.1	468.325
10256897	110.54	-1.863	399.034
70858252	3.137	-30.86	359.283
160192236	27.398	-46.769	260.887
43373154	9.963	-25.034	372.463
84951057	185.987	16.417	527.766
321287183	137.474	14.457	363.985
230980302	23.925	-55.238	255.882
93458134	240.271	-32.696	318.425
441516878	48.973	-14.799	320.733
147996946	226.269	14.088	432.757
296586666	176.383	-71.245	289.853
194189270	222.382	-59.132	406.898
289837055	161.491	-16.736	351.89
419792721	325.099	-71.503	244.034
77547242	43.256	35.637	390.865
22340016	271.218	33.272	294.788
453445503	147.981	49.622	340.567
156892373	108.977	43.562	410.691
260796911	347.713	-69.032	355.349
12021634	304.238	37.192	423.905
213078996	76.026	-0.649	372.632
130609015	187.428	-3.333	501.343
157201953	196.445	23.841	476.505
213008216	10.541	-3.056	344.518
45687531	131.1	-57.769	314.459
31302659	82.755	-28.529	315.731
178622669	124.507	-4.019	401.913
44844319	146.556	-40.636	306.738
288528647	191.505	-9.313	371.062
413252895	144.136	-22.43	418.007
346436416	345.404	36.985	268.66
154562991	189.075	77.551	490.748
231811922	85.614	-50.475	496.869
308289464	22.685	50.666	439.95
242323026	212.573	-44.99	445.795
142384335	196.972	62.983	386.762
149100042	278.867	15.466	530.88
80085363	331.274	-35.182	355.854
16808542	327.651	28.767	290.905
317966413	57.125	57.768	430.847
355950542	231.021	66.554	417.893
404511021	202.321	9.298	553.654
200806355	53.008	-52.474	288.869
359390866	261.896	27.026	425.491
259245942	50.476	53.488	474.404
233434793	210.489	21.556	304.652
11568630	19.871	-24.951	327.471
348833261	134.594	-14.374	455.267
374365000	161.372	1.011	316.801
351299924	225.58	19.391	431.506
242309774	212.52	-46.269	327.813
410061160	161.869	-13.979	357.412
55133531	95.103	65.498	434.904
422271223	163.164	-17.03	337.885
257078791	330.628	11.371	330.159
43373841	10.128	-27.276	433.751
391418327	71.046	46.965	537.037
340221807	201.163	-70.43	244.737
276536284	263.53	-81.284	411.409
65464189	359.048	59.768	263.378
327510889	25.463	45.221	392.987
321441911	164.606	37.029	486.141
322676499	94.051	56.934	285.908
453099619	116.086	-69.511	427.931
422278180	163.246	-16.384	382.866
284280296	84.405	6.112	307.931
129200198	342.058	41.533	312.051
412542081	193.049	-56.574	397.962
238870817	38.276	-72.444	289.092
89039049	264.48	41.011	336.614
364395684	116.597	-61.43	233.916
345943668	193.425	-13.645	373.774
139699247	322.31	-50.317	225.196
439098972	293.608	-12.927	289.496
181345316	280.786	-45.901	404.111
31614395	116.006	-11.316	373.932
459914323	135.618	86.656	460.96
32271135	290.223	-33.053	645.707
292984842	330.476	4.77	371.785
265442498	134.369	4.432	384.3
34087268	59.382	-7.961	403.448
127574856	117.223	-24.973	332.822
200692211	353.651	34.039	458.261
110707531	114.572	-27.146	411.698
130992379	289.766	-13.342	443.848
199659629	251.088	54.917	317.581
252918417	105.181	48.18	357.9
